sample_index,t_s,recv_latency_ms,sequence_number,sample_counter,status,fx_n,fy_n,fz_n,tx_nm,ty_nm,tz_nm,fx_raw,fy_raw,fz_raw,tx_raw,ty_raw,tz_raw
712,2.854146928,0.000000,713,40750,0,0.21000000,3.02000000,-25.42000000,0.02000000,-0.08000000,0.07100000,2100,30200,-254200,2000,-8000,7100
713,2.858166375,0.000000,714,40754,0,0.22000000,3.04000000,-25.41000000,0.01899000,-0.08300000,0.07199000,2200,30400,-254100,1899,-8300,7199
714,2.862169852,0.000000,715,40758,0,0.25000000,3.06000000,-25.44000000,0.01400000,-0.08800000,0.07500000,2500,30600,-254400,1400,-8800,7500
715,2.866169673,0.000000,716,40762,0,0.24000000,3.03000000,-25.53000000,0.01700000,-0.08600000,0.07400000,2400,30300,-255300,1700,-8600,7400
716,2.870121163,0.000000,717,40766,0,0.22000000,3.06000000,-25.54000000,0.01300000,-0.08700000,0.07500000,2200,30600,-255400,1300,-8700,7500
717,2.874150489,0.000000,718,40770,0,0.20000000,3.04000000,-25.35000000,0.01300000,-0.08700000,0.07500000,2000,30400,-253500,1300,-8700,7500
718,2.878165778,0.000000,719,40774,0,0.26000000,3.06000000,-25.43000000,0.01000000,-0.08900000,0.07599000,2600,30600,-254300,1000,-8900,7599
719,2.882152224,0.000000,720,40778,0,0.19000000,3.04000000,-25.53000000,0.01700000,-0.08300000,0.07400000,1900,30400,-255300,1700,-8300,7400
720,2.886169807,0.000000,721,40782,0,0.26000000,3.05000000,-25.61000000,0.01600000,-0.08600000,0.07500000,2600,30500,-256100,1600,-8600,7500
721,2.890168706,0.000000,722,40786,0,0.25000000,3.04000000,-25.35000000,0.01200000,-0.08900000,0.07599000,2500,30400,-253500,1200,-8900,7599
722,2.894173676,0.000000,723,40790,0,0.24000000,3.01000000,-25.48000000,0.01600000,-0.08400000,0.07400000,2400,30100,-254800,1600,-8400,7400
723,2.898196971,0.000000,724,40794,0,0.21000000,3.00000000,-25.32000000,0.01700000,-0.08500000,0.07400000,2100,30000,-253200,1700,-8500,7400
724,2.902171945,0.000000,725,40798,0,0.22000000,3.02000000,-25.29000000,0.01600000,-0.08600000,0.07400000,2200,30200,-252900,1600,-8600,7400
725,2.906216689,0.000000,726,40802,0,0.21000000,3.03000000,-25.36000000,0.01600000,-0.08500000,0.07400000,2100,30300,-253600,1600,-8500,7400
726,2.910189099,0.000000,727,40806,0,0.23000000,3.03000000,-25.37990000,0.01500000,-0.08600000,0.07400000,2300,30300,-253799,1500,-8600,7400
727,2.914218204,0.000000,728,40810,0,0.21000000,3.00000000,-25.35000000,0.02100000,-0.08200000,0.07199000,2100,30000,-253500,2100,-8200,7199
728,2.918248021,0.000000,729,40814,0,0.25000000,3.02000000,-25.37000000,0.01600000,-0.08500000,0.07300000,2500,30200,-253700,1600,-8500,7300
729,2.922217124,0.000000,730,40818,0,0.20000000,3.01000000,-25.25000000,0.01700000,-0.08400000,0.07300000,2000,30100,-252500,1700,-8400,7300
730,2.926236361,0.000000,731,40822,0,0.25000000,3.03000000,-25.24000000,0.01200000,-0.08800000,0.07500000,2500,30300,-252400,1200,-8800,7500
731,2.930212557,0.000000,732,40826,0,0.22000000,3.01000000,-25.24000000,0.01700000,-0.08600000,0.07300000,2200,30100,-252400,1700,-8600,7300
732,2.934245760,0.000000,733,40830,0,0.20000000,3.00000000,-25.19000000,0.01600000,-0.08600000,0.07400000,2000,30000,-251900,1600,-8600,7400
733,2.938224190,0.000000,734,40834,0,0.17000000,3.00000000,-25.44000000,0.02100000,-0.08000000,0.07199000,1700,30000,-254400,2100,-8000,7199
734,2.942243397,0.000000,735,40838,0,0.22000000,3.04000000,-25.50000000,0.01700000,-0.08300000,0.07300000,2200,30400,-255000,1700,-8300,7300
735,2.946248047,0.000000,736,40842,0,0.22000000,3.04000000,-25.56000000,0.01899000,-0.08200000,0.07199000,2200,30400,-255600,1899,-8200,7199
736,2.950248809,0.000000,737,40846,0,0.26000000,3.04000000,-25.59000000,0.01500000,-0.08500000,0.07300000,2600,30400,-255900,1500,-8500,7300
737,2.954224214,0.000000,738,40850,0,0.23000000,3.04000000,-25.53000000,0.01700000,-0.08300000,0.07100000,2300,30400,-255300,1700,-8300,7100
738,2.958250644,0.000000,739,40854,0,0.19000000,3.02000000,-25.62000000,0.02300000,-0.07700000,0.06900000,1900,30200,-256200,2300,-7700,6900
739,2.962246938,0.000000,740,40858,0,0.18000000,3.00000000,-25.60000000,0.02600000,-0.07500000,0.06800000,1800,30000,-256000,2600,-7500,6800
740,2.966265083,0.000000,741,40862,0,0.15000000,2.93000000,-25.41000000,0.02800000,-0.07700000,0.06800000,1500,29300,-254100,2800,-7700,6800
741,2.970252661,0.000000,742,40866,0,0.19000000,2.97000000,-25.51000000,0.02600000,-0.07599000,0.06700000,1900,29700,-255100,2600,-7599,6700
742,2.974255316,0.000000,743,40870,0,0.12000000,2.97000000,-25.27000000,0.02700000,-0.07599000,0.06800000,1200,29700,-252700,2700,-7599,6800
743,2.978251620,0.000000,744,40874,0,0.16000000,2.99000000,-25.41000000,0.02800000,-0.07599000,0.06800000,1600,29900,-254100,2800,-7599,6800
744,2.982252333,0.000000,745,40878,0,0.16000000,3.02000000,-25.50000000,0.02600000,-0.07599000,0.06800000,1600,30200,-255000,2600,-7599,6800
745,2.986252644,0.000000,746,40882,0,0.23000000,3.06000000,-25.50000000,0.02000000,-0.08100000,0.07000000,2300,30600,-255000,2000,-8100,7000
746,2.990253116,0.000000,747,40886,0,0.24000000,3.05000000,-25.43000000,0.01799000,-0.08300000,0.07199000,2400,30500,-254300,1799,-8300,7199
747,2.994255511,0.000000,748,40890,0,0.23000000,3.03000000,-25.36000000,0.01899000,-0.08300000,0.07199000,2300,30300,-253600,1899,-8300,7199
748,2.998262706,0.000000,749,40894,0,0.28000000,3.05000000,-25.54000000,0.01799000,-0.08400000,0.07199000,2800,30500,-255400,1799,-8400,7199
749,3.002307140,0.000000,750,40898,0,0.24000000,3.01000000,-25.54000000,0.02400000,-0.07800000,0.07000000,2400,30100,-255400,2400,-7800,7000
750,3.006266334,0.000000,751,40902,0,0.22000000,3.01000000,-25.53000000,0.02200000,-0.08000000,0.07100000,2200,30100,-255300,2200,-8000,7100
751,3.010297333,0.000000,752,40906,0,0.24000000,3.02000000,-25.41000000,0.01600000,-0.08600000,0.07500000,2400,30200,-254100,1600,-8600,7500
752,3.014305369,0.000000,753,40910,0,0.25000000,3.02000000,-25.43000000,0.01600000,-0.08500000,0.07400000,2500,30200,-254300,1600,-8500,7400
753,3.018313736,0.000000,754,40914,0,0.21000000,3.01000000,-25.40000000,0.01899000,-0.08200000,0.07300000,2100,30100,-254000,1899,-8200,7300
754,3.022342039,0.000000,755,40918,0,0.17000000,2.98000000,-25.39000000,0.02200000,-0.08000000,0.07100000,1700,29800,-253900,2200,-8000,7100
755,3.026339816,0.000000,756,40922,0,0.21000000,3.01000000,-25.37990000,0.01799000,-0.08400000,0.07199000,2100,30100,-253799,1799,-8400,7199
756,3.030320451,0.000000,757,40926,0,0.15000000,2.99000000,-25.45990000,0.02500000,-0.07800000,0.06800000,1500,29900,-254599,2500,-7800,6800
757,3.034313809,0.000000,758,40930,0,0.19000000,2.98000000,-25.31000000,0.01899000,-0.08500000,0.07300000,1900,29800,-253100,1899,-8500,7300
758,3.038331793,0.000000,759,40934,0,0.19000000,2.99000000,-25.29000000,0.02000000,-0.08500000,0.07199000,1900,29900,-252900,2000,-8500,7199
759,3.042316045,0.000000,760,40938,0,0.15000000,3.00000000,-25.28000000,0.02200000,-0.08300000,0.07199000,1500,30000,-252800,2200,-8300,7199
760,3.046295548,0.000000,761,40942,0,0.18000000,3.01000000,-25.18000000,0.01799000,-0.08700000,0.07400000,1800,30100,-251800,1799,-8700,7400
761,3.050309775,0.000000,762,40946,0,0.20000000,3.01000000,-25.22000000,0.01799000,-0.08600000,0.07400000,2000,30100,-252200,1799,-8600,7400
762,3.054328591,0.000000,763,40950,0,0.24000000,3.01000000,-25.29000000,0.01500000,-0.08800000,0.07500000,2400,30100,-252900,1500,-8800,7500
763,3.058319795,0.000000,764,40954,0,0.24000000,3.03000000,-25.41000000,0.01799000,-0.08400000,0.07400000,2400,30300,-254100,1799,-8400,7400
764,3.062337570,0.000000,765,40958,0,0.28000000,3.05000000,-25.41000000,0.01300000,-0.08700000,0.07500000,2800,30500,-254100,1300,-8700,7500
765,3.066318064,0.000000,766,40962,0,0.22000000,3.04000000,-25.37000000,0.01500000,-0.08300000,0.07300000,2200,30400,-253700,1500,-8300,7300
766,3.070349333,0.000000,767,40966,0,0.18000000,3.02000000,-25.42000000,0.02000000,-0.08100000,0.07100000,1800,30200,-254200,2000,-8100,7100
767,3.074321462,0.000000,768,40970,0,0.19000000,3.04000000,-25.26000000,0.01700000,-0.08400000,0.07300000,1900,30400,-252600,1700,-8400,7300
768,3.078332133,0.000000,769,40974,0,0.17000000,3.03000000,-25.33000000,0.02000000,-0.08200000,0.07199000,1700,30300,-253300,2000,-8200,7199
769,3.082329048,0.000000,770,40978,0,0.20000000,3.03000000,-25.52000000,0.02100000,-0.08200000,0.07100000,2000,30300,-255200,2100,-8200,7100
770,3.086333457,0.000000,771,40982,0,0.26000000,3.08000000,-25.60000000,0.01600000,-0.08500000,0.07199000,2600,30800,-256000,1600,-8500,7199
771,3.090330222,0.000000,772,40986,0,0.26000000,3.07000000,-25.45000000,0.01400000,-0.08600000,0.07300000,2600,30700,-254500,1400,-8600,7300
772,3.094345141,0.000000,773,40990,0,0.21000000,3.02000000,-25.42000000,0.02000000,-0.08100000,0.07100000,2100,30200,-254200,2000,-8100,7100
773,3.098338068,0.000000,774,40994,0,0.21000000,3.03000000,-25.43000000,0.02200000,-0.08000000,0.06900000,2100,30300,-254300,2200,-8000,6900
774,3.102348228,0.000000,775,40998,0,0.17000000,3.01000000,-25.60000000,0.02700000,-0.07500000,0.06800000,1700,30100,-256000,2700,-7500,6800
775,3.106348470,0.000000,776,41002,0,0.22000000,3.03000000,-25.55000000,0.02200000,-0.08000000,0.07000000,2200,30300,-255500,2200,-8000,7000
776,3.110352739,0.000000,777,41006,0,0.22000000,3.01000000,-25.57000000,0.02200000,-0.08000000,0.06900000,2200,30100,-255700,2200,-8000,6900
777,3.114343963,0.000000,778,41010,0,0.23000000,3.05000000,-25.49000000,0.01899000,-0.08300000,0.07100000,2300,30500,-254900,1899,-8300,7100
778,3.118403285,0.000000,779,41014,0,0.21000000,3.04000000,-25.47000000,0.02300000,-0.08000000,0.06900000,2100,30400,-254700,2300,-8000,6900
779,3.122361077,0.000000,780,41018,0,0.23000000,3.07000000,-25.54000000,0.01899000,-0.08200000,0.07100000,2300,30700,-255400,1899,-8200,7100
780,3.126406973,0.000000,781,41022,0,0.26000000,3.07000000,-25.57000000,0.01700000,-0.08500000,0.07300000,2600,30700,-255700,1700,-8500,7300
781,3.130393158,0.000000,782,41026,0,0.22000000,3.07000000,-25.73000000,0.02000000,-0.07900000,0.07000000,2200,30700,-257300,2000,-7900,7000
782,3.134366089,0.000000,783,41030,0,0.28000000,3.08000000,-25.74000000,0.01600000,-0.08400000,0.07199000,2800,30800,-257400,1600,-8400,7199
783,3.138370398,0.000000,784,41034,0,0.24000000,3.06000000,-25.75000000,0.02000000,-0.08100000,0.07100000,2400,30600,-257500,2000,-8100,7100
784,3.142397619,0.000000,785,41038,0,0.19000000,3.04000000,-25.62990000,0.02200000,-0.07800000,0.07000000,1900,30400,-256299,2200,-7800,7000
785,3.146400836,0.000000,786,41042,0,0.24000000,3.06000000,-25.66000000,0.01899000,-0.08200000,0.07199000,2400,30600,-256600,1899,-8200,7199
786,3.150397952,0.000000,787,41046,0,0.28000000,3.08000000,-25.76000000,0.01700000,-0.08400000,0.07199000,2800,30800,-257600,1700,-8400,7199
787,3.154398003,0.000000,788,41050,0,0.25000000,3.08000000,-25.68000000,0.01799000,-0.08400000,0.07199000,2500,30800,-256800,1799,-8400,7199
788,3.158394567,0.000000,789,41054,0,0.19000000,3.03000000,-25.62000000,0.02400000,-0.08000000,0.07000000,1900,30300,-256200,2400,-8000,7000
789,3.162397012,0.000000,790,41058,0,0.19000000,3.02000000,-25.69000000,0.02500000,-0.07900000,0.06900000,1900,30200,-256900,2500,-7900,6900
790,3.166411330,0.000000,791,41062,0,0.12000000,2.97000000,-25.62000000,0.03100000,-0.07199000,0.06600000,1200,29700,-256200,3100,-7199,6600
791,3.170400892,0.000000,792,41066,0,0.20000000,3.00000000,-25.49000000,0.02100000,-0.08100000,0.07100000,2000,30000,-254900,2100,-8100,7100
792,3.174395732,0.000000,793,41070,0,0.22000000,2.98000000,-25.56000000,0.02100000,-0.08100000,0.07000000,2200,29800,-255600,2100,-8100,7000
793,3.178401785,0.000000,794,41074,0,0.17000000,2.98000000,-25.45000000,0.02400000,-0.07800000,0.06900000,1700,29800,-254500,2400,-7800,6900
794,3.182405242,0.000000,795,41078,0,0.21000000,3.02000000,-25.59000000,0.02400000,-0.07599000,0.06800000,2100,30200,-255900,2400,-7599,6800
795,3.186416554,0.000000,796,41082,0,0.22000000,3.02000000,-25.45990000,0.02100000,-0.08000000,0.07000000,2200,30200,-254599,2100,-8000,7000
796,3.190413710,0.000000,797,41086,0,0.27000000,3.06000000,-25.23000000,0.01300000,-0.08800000,0.07400000,2700,30600,-252300,1300,-8800,7400
797,3.194403872,0.000000,798,41090,0,0.28000000,3.08000000,-25.32000000,0.01200000,-0.08900000,0.07500000,2800,30800,-253200,1200,-8900,7500
798,3.198414583,0.000000,799,41094,0,0.21000000,3.06000000,-25.27000000,0.01600000,-0.08400000,0.07300000,2100,30600,-252700,1600,-8400,7300
799,3.202425645,0.000000,800,41098,0,0.18000000,3.04000000,-25.20000000,0.01799000,-0.08300000,0.07199000,1800,30400,-252000,1799,-8300,7199
800,3.206439972,0.000000,801,41102,0,0.22000000,3.05000000,-25.29000000,0.01500000,-0.08400000,0.07300000,2200,30500,-252900,1500,-8400,7300
